index,airport,year,departures for metric computation,arrivals for metric computation,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,average_gate_departure_delay,average_taxi_out_time,average taxi out delay,average airport departure delay,average airborne delay,average taxi in delay,average block delay,average gate arrival delay,index,Airport,Year,Departure Cancellations,Arrival Cancellations,Departure Diversions,Arrival Diversions,index,Key,LocID,AP_NAME,ALIAS,Facility Type,FAA REGION,COUNTY,CITY,STATE,AP Type,Latitude,Longitude,Boundary Data Available
562,PBI,2005,44764,42951,0.6871,0.655,0.6567,16.2,12.58,2.78,18.29,3.19,0.76,4.82,18.74,547,PBI,2005,415,398,87,48,57,843,PBI,PALM BEACH INTL,Palm Beach Int'l Airport,Airport,ASO,PALM BEACH,WEST PALM BEACH,FL,Federalized/Commercial,26.683167,-80.095583,Yes
561,PBI,2004,44816,43468,0.7396,0.7109,0.6915,12.92,12.81,2.75,14.74,3.02,0.44,4.16,16.45,546,PBI,2004,416,416,80,26,57,843,PBI,PALM BEACH INTL,Palm Beach Int'l Airport,Airport,ASO,PALM BEACH,WEST PALM BEACH,FL,Federalized/Commercial,26.683167,-80.095583,Yes
818,TPA,2014,79489,79173,0.7726,0.7454,0.7536,14.33,12,2.39,15.97,2.24,0.88,3.53,14.87,793,TPA,2014,723,691,183,163,103,864,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes
817,TPA,2013,80603,79946,0.7997,0.775,0.7774,11.9,11.86,2.36,13.39,1.63,0.87,3,12.66,792,TPA,2013,326,301,152,118,103,864,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes
816,TPA,2012,80605,80523,0.8322,0.8096,0.808,10.51,11.69,2.19,11.88,1.53,0.85,2.57,11.3,791,TPA,2012,450,411,131,132,103,864,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes
815,TPA,2011,81837,81897,0.8296,0.8054,0.8044,10.6,11.93,2.42,12.19,1.66,0.75,2.53,11.51,790,TPA,2011,667,622,176,137,103,864,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes
814,TPA,2010,82346,82582,0.8121,0.7775,0.7988,11.02,12.45,3.03,13.21,1.86,0.94,2.68,11.65,789,TPA,2010,709,655,157,140,103,864,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes
813,TPA,2009,83888,84140,0.8154,0.7875,0.7965,10.86,12.05,2.59,12.64,1.08,0.74,3,11.51,788,TPA,2009,349,307,201,102,103,864,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes
812,TPA,2008,100289,100528,0.7983,0.7684,0.7672,12.39,12.19,2.85,14.37,1.3,0.89,3.7,13.76,787,TPA,2008,727,654,194,182,103,864,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes
811,TPA,2007,107523,107579,0.7903,0.762,0.7542,12.55,12.03,2.78,14.49,2.19,0.89,3.51,14.26,786,TPA,2007,705,655,186,121,103,864,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes
810,TPA,2006,106426,106040,0.8129,0.7871,0.7869,10.78,12.13,2.87,12.7,2.48,0.93,3,11.87,785,TPA,2006,427,356,197,189,103,864,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes
809,TPA,2005,111899,111953,0.7996,0.7656,0.7696,11.39,12.17,3.12,13.76,2.58,1.03,3.52,12.84,784,TPA,2005,771,746,212,103,103,864,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes
808,TPA,2004,100556,100312,0.8245,0.8023,0.7921,9.85,11.88,2.39,11.53,2.24,0.7,3.1,11.3,783,TPA,2004,1167,1016,154,139,103,864,TPA,TAMPA INTL,Tampa Int'l Airport,Airport,ASO,HILLSBOROUGH,TAMPA,FL,Federalized/Commercial,27.975472,-82.53325,Yes
417,MCO,2014,139833,139627,0.7548,0.7096,0.7571,15.69,13.81,3.69,18.46,2.13,2.16,3.91,15.16,406,MCO,2014,1249,1251,344,311,122,836,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes
416,MCO,2013,140125,139404,0.7822,0.7416,0.774,13.52,13.34,3.29,15.86,1.44,2.25,3.49,13.42,405,MCO,2013,611,599,301,199,122,836,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes
415,MCO,2012,144126,143983,0.8222,0.7796,0.8053,11.15,13.4,3.58,13.67,1.37,2.11,2.96,11.43,404,MCO,2012,767,730,253,176,122,836,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes
414,MCO,2011,148493,148527,0.806,0.7627,0.7927,12.3,13.45,3.67,14.98,1.25,2.27,3.34,12.36,403,MCO,2011,1224,1178,360,235,122,836,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes
413,MCO,2010,146894,146304,0.7997,0.758,0.7947,12,13.05,3.44,14.52,1.44,2.15,3.07,11.88,402,MCO,2010,1167,1125,319,174,122,836,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes
412,MCO,2009,143712,142660,0.8077,0.7739,0.7967,11.62,12.9,3.1,13.81,1.25,1.9,3.4,11.79,401,MCO,2009,662,625,332,201,122,836,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes
411,MCO,2008,159897,159942,0.7857,0.7431,0.7661,13.44,13.58,3.67,16.22,1.61,1.73,4.01,13.96,400,MCO,2008,1083,1020,397,227,122,836,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes
410,MCO,2007,170984,171358,0.776,0.7269,0.7575,13.67,13.65,3.99,16.74,3.04,1.81,3.69,14.19,399,MCO,2007,1153,1087,339,177,122,836,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes
409,MCO,2006,164499,164935,0.7929,0.7546,0.7902,12.02,13.03,3.27,14.49,2.83,1.52,3.02,11.99,398,MCO,2006,784,721,288,171,122,836,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes
408,MCO,2005,166165,166776,0.7837,0.7546,0.7699,12.54,12.95,2.85,14.6,2.74,1.3,3.57,13.07,397,MCO,2005,856,817,281,157,122,836,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes
407,MCO,2004,150156,150352,0.8138,0.7698,0.7847,10.76,13.83,3.74,13.62,2.42,1.45,3.42,11.94,396,MCO,2004,2240,2190,218,139,122,836,MCO,ORLANDO INTL,Orlando Int'l Airport,Airport,ASO,ORANGE,ORLANDO,FL,Federalized/Commercial,28.429394,-81.308993,Yes
689,SAT,2014,53144,53325,0.7601,0.7356,0.7323,13.55,11.07,2.07,14.86,2.17,1.02,2.84,15.2,672,SAT,2014,458,389,80,84,194,3297,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes
688,SAT,2013,53652,54020,0.782,0.76,0.7557,12.12,11.14,2.15,13.44,1.68,0.86,2.66,13.21,671,SAT,2013,386,330,70,88,194,3297,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes
687,SAT,2012,53839,53996,0.8082,0.7789,0.784,10.82,11.39,2.74,12.58,1.69,1.1,2.45,11.76,670,SAT,2012,303,243,64,65,194,3297,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes
686,SAT,2011,52547,52923,0.8078,0.7782,0.7862,11.09,11.22,2.63,12.81,1.71,0.97,2.25,11.94,669,SAT,2011,418,373,97,59,194,3297,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes
685,SAT,2010,52583,52984,0.7948,0.7721,0.764,11.64,10.57,2.1,12.98,2.36,0.92,2.45,13.12,668,SAT,2010,316,292,77,72,194,3297,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes
684,SAT,2009,52057,52241,0.8059,0.7851,0.7788,11.05,10.55,1.95,12.29,2.66,0.8,2.55,12.23,667,SAT,2009,253,207,93,61,194,3297,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes
683,SAT,2008,58527,58757,0.7904,0.7636,0.7442,12.26,11.2,2.58,14.01,2.56,0.94,3.14,14.02,666,SAT,2008,542,505,99,40,194,3297,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes
682,SAT,2007,59403,60046,0.7702,0.7403,0.7189,13.35,11.11,2.66,15.21,3.28,0.95,3.63,15.26,665,SAT,2007,721,660,99,113,194,3297,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes
681,SAT,2006,56908,57817,0.7895,0.7691,0.7511,11.92,10.51,2.42,13.42,2.75,0.85,3.03,13.31,664,SAT,2006,474,410,94,44,194,3297,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes
680,SAT,2005,53524,54155,0.7943,0.7735,0.7637,11.22,10.08,2.36,12.83,2.67,0.97,2.79,12.23,663,SAT,2005,525,502,66,31,194,3297,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes
679,SAT,2004,53755,54414,0.7849,0.7684,0.751,11.87,9.97,2.37,13.48,2.88,0.68,3.35,13,662,SAT,2004,555,499,51,52,194,3297,SAT,SAN ANTONIO INTL,San Antonio Int'l Airport,Airport,ASW,BEXAR,SAN ANTONIO,TX,Federalized/Commercial,29.533694,-98.469778,Yes
274,HOU,2014,68319,68348,0.6526,0.6237,0.7159,18.51,9.72,2.3,20.22,2.11,1.73,3,15.8,263,HOU,2014,955,980,145,153,208,3341,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes
273,HOU,2013,67223,67673,0.6686,0.6321,0.7436,16.24,9.41,2.16,18.16,1.29,1.71,2.46,13.19,262,HOU,2013,540,553,117,117,208,3341,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes
272,HOU,2012,63731,63771,0.7228,0.6964,0.7963,14.35,9.12,1.87,15.88,1.33,1.49,1.92,10.77,261,HOU,2012,594,609,120,138,208,3341,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes
271,HOU,2011,60853,60660,0.7082,0.6824,0.779,15.4,9.03,1.8,16.83,1.37,1.46,1.93,12.07,260,HOU,2011,868,887,122,85,208,3341,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes
270,HOU,2010,58084,58176,0.6841,0.6558,0.7649,16.07,9.29,2.16,17.73,1.86,1.86,2.16,12.07,259,HOU,2010,864,842,102,170,208,3341,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes
269,HOU,2009,59009,59006,0.7383,0.7209,0.7915,14.27,8.92,1.73,15.48,2.41,1.5,2,11.13,258,HOU,2009,844,808,105,240,208,3341,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes
268,HOU,2008,62474,62377,0.7152,0.6879,0.75,15.53,9.39,2.41,17.36,4.13,1.3,2.61,13.83,257,HOU,2008,1584,1554,104,215,208,3341,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes
267,HOU,2007,64971,64877,0.7014,0.6714,0.7303,16.37,9.25,2.42,18.35,5.5,1.21,2.93,14.8,256,HOU,2007,940,951,114,265,208,3341,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes
266,HOU,2006,63002,62901,0.7085,0.6939,0.7515,15.18,8.69,1.68,16.5,5.25,1.09,2.46,13.16,255,HOU,2006,1009,1043,80,176,208,3341,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes
265,HOU,2005,62927,62981,0.7235,0.7055,0.7628,13.98,9.38,2.52,16.17,5.45,1.05,2.48,12.48,254,HOU,2005,1289,1224,163,257,208,3341,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes
264,HOU,2004,65315,65458,0.728,0.7156,0.7639,13.61,8.95,2.26,15.34,5.35,0.92,2.58,12.23,253,HOU,2004,1238,1186,114,217,208,3341,HOU,WILLIAM P HOBBY,William P Hobby Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes
307,IAH,2014,245284,245369,0.754,0.6729,0.7649,14.92,16.62,4.98,18.98,2.65,2.57,3.79,15.19,296,IAH,2014,3744,4297,576,625,246,3185,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes
306,IAH,2013,241954,242330,0.7753,0.7058,0.7929,13.62,15.93,4.37,17.05,1.71,2.2,3.08,13.06,295,IAH,2013,1894,2280,511,499,246,3185,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes
305,IAH,2012,247043,246118,0.7671,0.674,0.7915,14.18,16.44,5.12,18.43,2.07,2.41,3.09,13.28,294,IAH,2012,1898,2168,469,530,246,3185,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes
304,IAH,2011,254998,254038,0.8034,0.7179,0.7943,11.6,16.52,4.84,15.52,2.44,2.26,3.94,12.38,293,IAH,2011,2105,2364,527,463,246,3185,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes
303,IAH,2010,257236,256761,0.8211,0.7483,0.8066,10.37,16.05,4.26,13.73,2.66,1.99,4.48,11.27,292,IAH,2010,1375,1484,486,544,246,3185,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes
302,IAH,2009,261290,261184,0.8416,0.7503,0.8127,9.42,17.48,5.36,13.79,2.96,2.29,4.3,11.34,291,IAH,2009,1249,1333,510,768,246,3185,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes
301,IAH,2008,278764,278546,0.8003,0.7205,0.7854,12.2,18.07,5,16.37,3.54,2.42,4.23,14.04,290,IAH,2008,3261,3366,508,769,246,3185,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes
300,IAH,2007,291242,290346,0.786,0.6935,0.7757,13.19,19.69,5.73,18.14,3.47,2.9,4.4,14.45,289,IAH,2007,2033,2166,518,1174,246,3185,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes
299,IAH,2006,291421,289276,0.7952,0.6599,0.7757,12.51,21.28,7.67,18.86,3.53,3.21,5.41,13.91,288,IAH,2006,2374,2500,577,1539,246,3185,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes
298,IAH,2005,271941,269537,0.8442,0.7184,0.8178,9.05,20.32,7.34,14.84,3.53,2.32,4.75,10.7,287,IAH,2005,3426,3545,426,766,246,3185,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes
297,IAH,2004,247146,246368,0.8607,0.6809,0.8084,8.39,21.45,9.56,16.32,3.37,3.81,5.42,11.19,286,IAH,2004,1825,2010,344,885,246,3185,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Bush Intercon'l Airport,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes
494,MSY,2014,53045,53084,0.7739,0.751,0.7516,13.57,10.56,2.11,14.87,1.95,1.16,2.74,14.28,483,MSY,2014,595,530,85,102,248,1501,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes
493,MSY,2013,52334,52915,0.7943,0.7732,0.7647,11.84,10.42,2.13,13.12,1.72,1.18,2.69,13,482,MSY,2013,328,297,87,69,248,1501,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes
492,MSY,2012,47684,47777,0.8259,0.8059,0.7955,10.37,10.42,2.02,11.61,1.67,1.2,2.37,10.98,481,MSY,2012,568,518,55,78,248,1501,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes
491,MSY,2011,48593,48753,0.8221,0.8,0.7925,10.53,10.57,2.1,11.85,1.96,1.17,2.51,11.31,480,MSY,2011,406,358,91,46,248,1501,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes
490,MSY,2010,46923,47188,0.8169,0.7898,0.7903,10.66,10.73,2.28,12.18,2.01,1.28,2.6,11.27,479,MSY,2010,401,356,78,68,248,1501,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes
489,MSY,2009,45682,45770,0.8332,0.8067,0.7907,10.13,10.69,2.37,11.7,1.99,1.14,2.87,11.45,478,MSY,2009,204,178,85,53,248,1501,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes
488,MSY,2008,49916,49920,0.7991,0.7735,0.7627,12.23,10.57,2.38,13.86,2.08,0.96,3.22,13.35,477,MSY,2008,814,772,98,61,248,1501,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes
487,MSY,2007,46656,46787,0.7853,0.7538,0.7343,13.05,10.83,2.73,15.01,2.2,1.06,3.44,14.9,476,MSY,2007,380,342,77,43,248,1501,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes
486,MSY,2006,39738,39639,0.7809,0.7574,0.7497,12.68,10.55,2.46,14.36,2.05,0.8,3.19,13.59,475,MSY,2006,275,245,74,42,248,1501,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes
485,MSY,2005,46978,47441,0.7815,0.7617,0.7424,12.41,10.28,2.58,14.15,2.73,1.35,3.38,13.94,474,MSY,2005,1714,1557,97,256,248,1501,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes
484,MSY,2004,63061,63323,0.8166,0.8019,0.7721,10.41,10.01,2.14,11.77,2.34,0.82,3.05,12.09,473,MSY,2004,755,659,136,155,248,1501,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,New Orleans Int'l Airport,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes
43,AUS,2014,60588,60264,0.7627,0.7382,0.7222,14.16,11.76,2.06,15.59,2.25,1.08,2.88,16.2,43,AUS,2014,484,435,88,97,267,3097,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes
42,AUS,2013,58240,58316,0.7716,0.7433,0.7261,13.25,11.8,2.33,14.85,1.8,1.19,3.04,16.35,42,AUS,2013,390,318,84,80,267,3097,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes
41,AUS,2012,56043,55752,0.8083,0.784,0.7769,10.98,11.59,2.25,12.46,1.69,1.18,2.46,12.3,41,AUS,2012,353,323,80,60,267,3097,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes
40,AUS,2011,55584,55526,0.8051,0.7841,0.7738,11.29,11.38,1.97,12.56,1.65,0.97,2.42,12.56,40,AUS,2011,425,399,102,30,267,3097,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes
39,AUS,2010,54502,54481,0.8068,0.7857,0.7734,10.98,11.46,1.91,12.18,1.88,0.91,2.36,12.38,39,AUS,2010,356,307,74,67,267,3097,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes
38,AUS,2009,53686,53651,0.8154,0.7943,0.772,10.91,11.67,2.05,12.23,2.26,1.16,2.69,12.73,38,AUS,2009,298,261,72,69,267,3097,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes
37,AUS,2008,60425,60559,0.7986,0.773,0.7473,11.77,12.11,2.6,13.51,2.05,1.02,3.06,14.42,37,AUS,2008,732,688,95,86,267,3097,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes
36,AUS,2007,62255,62685,0.7789,0.7499,0.7241,12.84,12.1,2.74,14.79,2.41,1.27,3.45,15.39,36,AUS,2007,827,773,116,114,267,3097,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes
35,AUS,2006,56809,56704,0.7826,0.7579,0.7424,12.29,11.33,2.34,13.95,2.39,1.02,3.28,14.35,35,AUS,2006,440,387,82,51,267,3097,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes
34,AUS,2005,55790,55678,0.8107,0.7892,0.7641,10.31,10.98,2.42,12.04,2.61,0.99,2.74,12.62,34,AUS,2005,435,411,57,76,267,3097,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes
33,AUS,2004,14094,14052,0.7845,0.7658,0.7486,12.05,11,2.33,13.73,2.85,0.82,3.26,13.95,33,AUS,2004,477,436,53,40,267,3097,AUS,AUSTIN-BERGSTROM INTL,Austin-Bergstrom Int'l Airport,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes
340,JAX,2014,35084,35010,0.7868,0.7596,0.7414,13.32,12.7,2.19,14.77,2.11,0.85,3.09,14.92,329,JAX,2014,468,417,71,39,312,809,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes
339,JAX,2013,34562,34417,0.7957,0.7692,0.7514,12.73,12.64,2.34,14.16,1.26,1.15,2.72,14.29,328,JAX,2013,279,237,71,41,312,809,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes
338,JAX,2012,34150,34070,0.8279,0.8054,0.7868,10.71,12.44,2.21,11.99,1.1,1.04,2.42,12.28,327,JAX,2012,234,194,56,37,312,809,JAX,JACKSONVILLE INTL,Jacksonville Int'l Airport,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes
